epoch,train_loss,train_acc,val_loss,val_acc
111,1.7050847999248653,0.607484375,2.896550700953144,0.4547193877551021
112,1.665650107132271,0.6130156250000001,2.9429052096682717,0.44787801484230055
113,1.678679208507761,0.613046875,2.923011530612307,0.4457908163265306
114,1.668165918102488,0.61490625,2.8906141177013325,0.4482258812615956
115,1.6401833461690694,0.620015625,2.887727849047237,0.4459647495361781
116,1.6265557032860816,0.623890625,2.945247519533245,0.44277597402597396
117,1.6096927905268967,0.6256875000000001,2.9745446389095243,0.44393552875695735
118,1.6020822273660449,0.62665625,2.8938899455049483,0.4579081632653062
119,1.5924316492285582,0.629421875,2.963019564761633,0.4466025046382189
120,1.580315648350865,0.6318125,2.9398806888838203,0.4491535250463822
121,1.5595825599655508,0.6375468750000001,2.885133200499587,0.4537917439703154
122,1.5560072892028838,0.637375,2.850324074196904,0.4537337662337663
123,1.5464249501600862,0.6399375,2.8543345368085413,0.4574443413729128
124,1.537026241304353,0.641953125,2.8557393351960267,0.4538497217068646
125,1.5137180212251842,0.646953125,2.8957890733551226,0.4565166975881262
126,1.4844602538459002,0.654328125,2.97443164730918,0.448051948051948
127,1.492781740186736,0.6510312500000001,2.954401220870593,0.4525162337662338
128,1.482381903577596,0.652640625,2.963388241703081,0.4456168831168831
129,1.4688738919561728,0.655578125,2.9536463024581963,0.4517045454545455
130,1.4539889065073803,0.661359375,2.937896305601871,0.4525162337662338
131,1.4461056617610155,0.66171875,2.987500396683287,0.448051948051948
132,1.4333201270829887,0.66440625,2.932606442166226,0.4523423005565863
133,1.4395503763798625,0.664046875,2.939674831857708,0.4567486085343228
134,1.4365555416587743,0.6608906250000001,2.9478401901660027,0.4532699443413729
135,1.427964562345296,0.66415625,2.92535586678639,0.4546614100185529
136,1.4175299365054816,0.669015625,3.0175722882511,0.4465445269016698
137,1.3793118864819407,0.675734375,3.0434767041071997,0.44381957328385907
138,1.3776652509458365,0.677265625,2.9982360072973044,0.4482258812615956
139,1.380735850999132,0.675390625,3.029717491362555,0.4472982374768089
140,1.3749545492343604,0.67596875,2.9800509700831546,0.448051948051948
141,1.3479853415219114,0.6830625,2.9795818214541465,0.4526901669758813
142,1.3287865100596101,0.6875,2.9151046638530786,0.4608650278293136
143,1.321630499707535,0.689609375,2.9970122877238854,0.4525162337662338
144,1.331774780399166,0.6850937500000001,2.9783967585477398,0.4533858998144713
145,1.3240173544371499,0.689109375,2.968835532969358,0.44793599257884975
146,1.2947909365417436,0.695125,2.9669978616410155,0.4537337662337663
147,1.2882400049325078,0.6964375,2.9984292941295814,0.4538497217068646
148,1.2815432990686968,0.69884375,2.9263439262233994,0.4587778293135436
149,1.2673176456037911,0.7029062500000001,2.9897047001211896,0.45153061224489793
150,1.2794797800602389,0.699078125,3.0222571842054484,0.44984925788497215
151,1.2761258189771325,0.6980937500000001,3.1213006257927924,0.4403988868274583
152,1.2590293043740093,0.70378125,2.9790665208740448,0.4547193877551021
153,1.2472967694588006,0.70484375,3.0094499231656537,0.4511247680890538
154,1.2383609058796428,0.706328125,3.0451631526668352,0.4468923933209648
155,1.228311010525562,0.71115625,3.0088241770587074,0.4533279220779221
156,1.2148905882686376,0.714328125,3.007512479992877,0.4540236549165121
157,1.201719788907096,0.7158125,3.044579912633644,0.45048701298701294
158,1.2147534169163554,0.713,3.0102541432862817,0.4539656771799629
159,1.2064315780913455,0.7140625,2.9980378985432616,0.4519364564007422
160,1.1974540128642692,0.71628125,2.993578902934721,0.4515885899814471
161,1.1951352033652365,0.716765625,2.987227965332913,0.4532119666048238
162,1.1931970187984406,0.718109375,3.0806446584815883,0.44984925788497215
163,1.17297983170487,0.721421875,3.0844639198705965,0.4524002782931354
164,1.1746816190388054,0.723171875,3.0428381277894485,0.4517625231910946
165,1.1653953738994896,0.725578125,3.1015755974571872,0.44381957328385907
166,1.1610055658556522,0.725578125,3.066467998338542,0.4490375695732839
167,1.1497970958128572,0.7270625000000001,3.0707928735023304,0.4503710575139146
168,1.1499886512020605,0.7283906250000001,3.0864203271761896,0.4502551020408163
169,1.1350946370968595,0.732078125,3.1255204943950408,0.4486317254174397
170,1.1493014001310804,0.7273437500000001,3.081213719037004,0.4488636363636364
171,1.1371724097337574,0.730921875,3.0387268206018243,0.4539656771799629
172,1.1271459764475005,0.733546875,3.071236333566163,0.4512407235621522
173,1.1171176636386664,0.737609375,3.082144776542355,0.4538497217068646
174,1.1253274756623433,0.73640625,3.070805510806684,0.4503710575139146
175,1.101872764805332,0.7408750000000001,3.115320233970272,0.4464865491651206
176,1.0981799747738987,0.73984375,3.1238394819047985,0.4514146567717997
177,1.0996955949980765,0.741078125,3.106593666857381,0.4482258812615956
178,1.0900735835647208,0.745,3.0509750891843184,0.4462546382189239
179,1.0870573354447262,0.742703125,3.124338916549545,0.4483418367346939
180,1.0859235745240003,0.74525,3.0997761410552185,0.44990723562152135
181,1.077204686436802,0.7458750000000001,3.133567405902609,0.4500811688311688
182,1.0608943692706525,0.748328125,3.182222395582412,0.4395292207792208
183,1.0807307793451473,0.745765625,3.0839512290947955,0.4473562152133581
184,1.0470277633965015,0.753890625,3.1332183730873195,0.4490375695732839
185,1.062168047655374,0.7509999999999999,3.0416319475186118,0.44921150278293137
186,1.0431841045897454,0.7543125,3.0781427536277253,0.4451530612244898
187,1.0434118584506211,0.756171875,3.054582860562709,0.4512407235621522
188,1.0422540340432898,0.754703125,3.098889510712288,0.4477620593692022
189,1.021121275033802,0.759578125,3.0500691155721613,0.4469503710575139
190,1.0322208840874956,0.7573125,3.0604218691587453,0.4481679035250464
191,1.0566640483289955,0.7496875000000001,3.1246229421368112,0.4435296846011132
192,1.0235987173849717,0.7610625,3.1612778002316744,0.4448051948051948
193,1.0247498194016516,0.7595468750000001,3.0881340541152875,0.4486317254174397
194,1.0222522828849032,0.7590625,3.1941804205083013,0.4431238404452689
195,1.0409116489524022,0.7559999999999999,3.0743094865709595,0.4470083487940631
196,1.0022878795647994,0.762640625,3.1347226314592227,0.4428919294990724
197,1.012401672995649,0.7644531250000001,3.1242539032961973,0.4433557513914657
198,1.0060992241548374,0.764234375,3.1448472405132426,0.4452690166975881
199,0.9978104914757424,0.7664531250000001,3.132807618971216,0.4430078849721707
200,0.99815125621669,0.765578125,3.0979273134845973,0.4452690166975881
201,0.9809027361525222,0.768296875,3.107917368930379,0.4489216141001856
202,0.9802872210424394,0.7685625,3.144707363824565,0.4494434137291281
203,0.9827234712494536,0.76971875,3.1109771951894816,0.44439935064935066
204,0.9846011201813816,0.768578125,3.1085984050011146,0.4460807050092764
205,0.9818019616166128,0.771375,3.1518655193620577,0.4433557513914657
206,0.9682594806868584,0.77290625,3.140571696998237,0.4428919294990724
207,0.9586050345003604,0.773734375,3.1672321727882955,0.4410366419294991
208,0.9729374543903396,0.769625,3.1230598977578587,0.4500231910946197
209,0.9685723864510656,0.773484375,3.1318066944549616,0.4472982374768089
210,0.9527003476885147,0.7770312500000001,3.1230018595872875,0.4476461038961039
211,0.9539102624598892,0.77875,3.1098883930794163,0.4446892393320965
212,0.9507015178110452,0.7781875,3.134608618237756,0.4468344155844156
213,0.9500518434680998,0.776609375,3.1734832887276867,0.44260204081632654
214,0.9358852451108396,0.779546875,3.223519310645469,0.44115259740259744
215,0.928834382274188,0.783046875,3.1820113436769915,0.43987708719851576
216,0.9267254100469872,0.7824375,3.187875764627625,0.4470663265306121
217,0.9363295444222168,0.780953125,3.174288798102864,0.44393552875695735
218,0.9239925764249638,0.7840312500000001,3.1999905091988574,0.4407467532467533
219,1.0012823644327,0.7644062500000001,3.2159500024480145,0.4415584415584416
220,0.9331234657689929,0.779734375,3.2627554920282567,0.4403988868274583
221,0.9319224483110009,0.7830781250000001,3.223943080981167,0.43889146567718
222,0.9416795695191248,0.78034375,3.221425938584145,0.4397031539888683
223,0.9408389685042202,0.78028125,3.2179407077756794,0.4383696660482375
224,0.9074374826084822,0.78803125,3.1877807576437385,0.4409786641929499
225,0.9056912530940026,0.788359375,3.2047255661525176,0.4381377551020408
226,0.9062737968116998,0.7886875,3.1728225719937035,0.4417323747680891
227,0.907732937627472,0.7885625,3.1936764745439135,0.44260204081632654
228,0.9205040222196841,0.785265625,3.2166104761258127,0.44590677179962895
229,0.9009751912597568,0.790875,3.2016784659204984,0.4407467532467533
230,0.9015058289878072,0.7906562500000001,3.221458726142687,0.43436920222634506
231,0.8890120585672557,0.7928437500000001,3.2400366058486734,0.4390074211502783
232,0.8759000259647146,0.796140625,3.2301800457522245,0.4368622448979592
233,0.882002057091333,0.79428125,3.1671530814609854,0.4434137291280149
234,0.8916329002371058,0.791265625,3.183446717740543,0.4380797773654917
235,0.875669919704087,0.796125,3.2960983031811213,0.4351808905380334
236,0.8792111300770193,0.7928437500000001,3.1874355665910885,0.4387755102040816
237,0.8645939476219937,0.80009375,3.2413242061748577,0.43912337662337664
238,0.8692765134330839,0.798203125,3.2565516552754814,0.4367462894248609
239,0.8879958230461925,0.7927500000000001,3.2843348793339864,0.4377319109461967
240,0.870817471335642,0.797640625,3.268997365294339,0.4296150278293136
241,0.8830113328984007,0.794109375,3.2192585212014375,0.438543599257885
242,0.8633693832689896,0.798328125,3.2403038477383435,0.444167439703154
243,0.8599730861857533,0.799546875,3.260395892551912,0.4401089981447125
244,0.8616896946756171,0.800765625,3.1834467770549053,0.4424281076066791
245,0.8587474800972268,0.7993750000000001,3.2618280292829027,0.4387175324675325
246,0.8556176749416627,0.801546875,3.223298072082324,0.4365723562152133
247,0.841717558872886,0.8063281250000001,3.2138128661324235,0.4375
248,0.8534863743875176,0.8036562500000001,3.2001102831290686,0.4392973098330241
249,0.8540755487428978,0.802890625,3.2128831942277185,0.4408047309833024
250,0.8568526872685179,0.80078125,3.281216355652336,0.4377898886827458
251,0.8643960964139551,0.800859375,3.196997379908314,0.4413845083487941
252,0.8555249217832461,0.80096875,3.204346599240471,0.4370361781076067
253,0.8409487617001868,0.80340625,3.216141442296567,0.4365143784786642
254,0.8383243820727803,0.805359375,3.2625744636680287,0.4334415584415585
255,0.844032333670184,0.804265625,3.3214104529573882,0.4348330241187384
256,0.8458973789475859,0.805578125,3.3005926659907834,0.43842764378478666
257,0.8288824692387133,0.808625,3.2165406365120344,0.4408047309833024
258,0.8329991504773497,0.8064218750000001,3.312575661254173,0.4395871985157699
259,0.8448883729185909,0.80421875,3.266891604216842,0.4358186456400742
260,0.8334430055869744,0.80609375,3.2633492539676534,0.4379638218923933
261,0.821277919688262,0.81084375,3.3241222341145784,0.4319921150278293
262,0.8486975252293051,0.80325,3.2375087017998623,0.4361665120593692
263,0.8360660086390562,0.80640625,3.225551593281564,0.4350649350649351
264,0.8144264886276796,0.812765625,3.277453408529896,0.43593460111317256
265,0.8102697995789349,0.8149531250000001,3.2375715379646404,0.43512291280148413
266,0.8144995526941493,0.8122343750000001,3.2659545564585137,0.43587662337662336
267,0.8196386899957433,0.811765625,3.2649768748992782,0.4372101113172542
268,0.8237050132192671,0.8110468750000001,3.22576273933523,0.439239332096475
269,0.8254713460812345,0.811578125,3.2777529013842517,0.43587662337662336
270,0.8104428530419245,0.8142343750000001,3.286660485951047,0.43790584415584416
271,0.8036714305942878,0.81465625,3.24819882012254,0.4373260667903525
272,0.8255364739811047,0.810078125,3.3024514883701346,0.43257189239332094
273,0.8241927037388086,0.80984375,3.2509140286988583,0.43889146567718
274,0.8141360460249707,0.811171875,3.3035715815087636,0.4401089981447125
275,0.8138166180090047,0.8135625,3.228221531950477,0.4398191094619666
276,0.8005995975756086,0.816484375,3.256687905328393,0.4380797773654917
277,0.8096636558012106,0.812515625,3.247951010598046,0.42996289424860856
278,0.7971320495847612,0.8152343750000001,3.2741258153087127,0.43245593692022266
279,0.8080793853774667,0.814734375,3.3078453562918755,0.4337894248608534
280,0.8082588696782477,0.814265625,3.3112605674700304,0.4355287569573284
281,0.8071764911534265,0.814390625,3.260547816573689,0.4416164192949907
282,0.797974737431854,0.8161875000000001,3.2448751834361143,0.4403988868274583
283,0.7967150629851967,0.816703125,3.2668485380778285,0.4376159554730984
284,0.8095076428158209,0.81234375,3.356697219864557,0.42839749536178107
285,0.8052327288128436,0.8149531250000001,3.2505588168917647,0.4387755102040816
286,0.7911967684989795,0.8171406250000001,3.2632217630191063,0.4336734693877551
287,0.7903710254775359,0.8179531250000001,3.297852604890135,0.4362244897959184
288,0.7790715806027875,0.819546875,3.3398352023732465,0.4289192949907236
289,0.7798794627049938,0.8219062500000001,3.2943571342193345,0.4341372912801485
290,0.7945501163518056,0.816703125,3.288445692696023,0.4334415584415585
291,0.7913244423335418,0.8181406250000001,3.3170827438498467,0.4320500927643785
292,0.7860315382424742,0.8172343750000001,3.3140514623753883,0.4342532467532468
293,0.7811426127813756,0.819921875,3.3404699988621727,0.4294990723562152
294,0.7770931241223589,0.8209375,3.2856600950981782,0.4330357142857143
295,0.7656744816517458,0.824734375,3.3081000808743912,0.4314703153988869
296,0.7877837222400121,0.81778125,3.2871858383596275,0.4334415584415585
297,0.7859744838476181,0.8210468750000001,3.3569147414035387,0.4296730055658627
298,0.7801708612311632,0.82075,3.2483245913139744,0.4343112244897959
299,0.7672841898216866,0.823875,3.278483286112934,0.4349489795918368
300,0.7663719812585041,0.822453125,3.3002074344812833,0.42978896103896097
