epoch,train_loss,train_acc,val_loss,val_acc
44,2.915299001902342,0.390859375,2.959996545124032,0.4088010204081633
45,2.8607300380803644,0.401859375,2.9522457145334173,0.4110041743970315
46,2.8200689147487283,0.4045625,2.8994445127049717,0.4168599257884972
47,2.762237076934427,0.415859375,2.8896274934341384,0.4197588126159555
48,2.716602495245636,0.420953125,2.8216044461295864,0.4263682745825603
49,2.665358295600861,0.432734375,2.7875740505989937,0.4354128014842301
50,2.633063426427543,0.437625,2.8471091418822527,0.4317022263450835
51,2.8774705982990563,0.3973125,2.918640111754467,0.4105403525046382
52,2.8246135680675506,0.406140625,2.9669485176897887,0.410830241187384
53,2.769818749770522,0.414671875,2.8233053104222816,0.4263682745825603
54,2.7266301831752062,0.421984375,2.8826614762613194,0.4210923005565863
55,2.679809822138399,0.431203125,2.8549028900840727,0.4241071428571429
56,2.6378681121114638,0.438234375,2.759226361472775,0.43842764378478666
57,2.600710596833378,0.440046875,2.7564534029071543,0.4410946196660481
58,2.5649839702285826,0.447953125,2.7608956159101123,0.4432977736549165
59,2.523498625103384,0.454078125,2.7007312079224604,0.4509508348794063
60,2.4795291038006546,0.4634375,2.7917836938530263,0.4446892393320965
61,2.4439514269940554,0.467796875,2.6509756977930805,0.455067254174397
62,2.39506299803406,0.47734375,2.6666525623420725,0.4586038961038961
63,2.36755691928044,0.480921875,2.6022755967415105,0.4643436920222634
64,2.328899709179997,0.48959375,2.583409049916245,0.4669526901669759
65,2.329322794130072,0.4904375,2.593006886507286,0.4677643784786642
66,2.2608916007038204,0.5011875,2.608891585845231,0.4737360853432282
67,2.2554464577082545,0.50284375,2.67667510260954,0.4660250463821892
68,2.199503993202001,0.51121875,2.599582579270254,0.4736781076066791
69,2.182898924369365,0.516515625,2.5218096489297546,0.4814471243042672
70,2.1300656283535058,0.5271250000000001,2.5920129901485893,0.4826066790352505
71,2.1182987556997688,0.528703125,2.5752335598135923,0.4852156771799629
72,2.090161538567394,0.533875,2.571599229188819,0.4832444341372913
73,2.07784162241593,0.534109375,2.51176972159207,0.4871289424860854
74,2.0267530583348123,0.545875,2.5919795351617854,0.4861433209647496
75,1.996768590250984,0.551484375,2.4966190495633684,0.4948399814471243
76,1.9716266013737769,0.55425,2.5663666298512737,0.4930426716141002
77,1.978771752713248,0.554859375,2.4500524475824967,0.4986665120593692
78,1.9322456965129824,0.561984375,2.5514679776577207,0.4903177179962894
79,1.8917546591926369,0.570703125,2.4512761393095435,0.5009856215213359
80,1.884027954572812,0.57215625,2.5202744856670307,0.4990723562152133
81,1.8606093727871773,0.577375,2.5094569447365678,0.4990143784786642
82,1.827819443298504,0.5856250000000001,2.5045875520730507,0.5004638218923934
83,1.8126713931206613,0.584265625,2.4831330723618197,0.5038265306122449
84,1.7969208607207985,0.59075,2.5262172565776475,0.5027829313543599
85,1.7708341954369098,0.595234375,2.4896947213609275,0.5036525974025974
86,1.746502514716238,0.59953125,2.4883952214761,0.5057977736549165
87,1.727618933185935,0.6032968750000001,2.521262748750939,0.5038845083487941
88,1.695019196374342,0.61075,2.5300837982176407,0.5080009276437848
89,1.6821340385172516,0.6130625000000001,2.5252454722842725,0.5059137291280148
90,1.6591838366035372,0.61809375,2.4347813478178573,0.5194225417439703
91,1.6386111133024095,0.6211875,2.4981693389906736,0.5102620593692022
92,1.6646469401028008,0.616890625,2.5002947612173148,0.5111317254174397
93,1.6001896077152342,0.633296875,2.386338973780731,0.5252203153988868
94,1.6025897978078574,0.63003125,2.4360369701968274,0.5183789424860854
95,1.563766725094989,0.6398125,2.571704775233216,0.5104359925788498
96,1.5610087929014116,0.638546875,2.4088729086275005,0.5241187384044527
97,1.5423672539107502,0.64290625,2.4190961806058664,0.5264958256029685
98,1.5248436273802073,0.6434375,2.5389415831590187,0.5149582560296846
99,1.4896892640534791,0.655703125,2.4569937042919627,0.5179730983302412
100,1.4995645464882257,0.6533125,2.4564354346446517,0.519306586270872
101,1.4710709229577332,0.6555,2.4874102912000025,0.5226692949907236
102,1.45865504203178,0.660375,2.45628370755181,0.5208719851576995
103,1.443024890495464,0.6638906250000001,2.5352388093030296,0.5200602968460112
104,1.4312441100012512,0.66609375,2.506897444945652,0.5235389610389609
105,1.4193481490500268,0.6695,2.463989447657164,0.5274814471243042
106,1.3880981209240857,0.6746093750000001,2.5223046573559738,0.5175672541743971
107,1.3808351512532682,0.6789375,2.442739795941811,0.5274234693877551
108,1.368575033016503,0.682046875,2.4898244238325526,0.5285250463821892
109,1.3432318617161365,0.68575,2.5060608594890867,0.5267857142857143
110,1.3457407592702657,0.685984375,2.5326908224975906,0.5244086270871985
111,1.3368641962446273,0.688203125,2.4531546139014897,0.5255681818181819
112,1.3294915481153875,0.688171875,2.557696262792665,0.5142625231910947
113,1.302941194162704,0.696875,2.538168768396736,0.5273075139146568
114,1.2909671279527246,0.696890625,2.5878117615789007,0.5158858998144713
115,1.2767269700542092,0.7014375,2.5082270937430953,0.5263798701298701
116,1.2565413832017218,0.70675,2.492117326547684,0.5291048237476809
117,1.2574750449899583,0.70496875,2.4356785817469206,0.5371057513914657
118,1.2403491577412933,0.710734375,2.4761187762768455,0.5269596474953618
119,1.221001565694809,0.712453125,2.4784447165251002,0.526669758812616
120,1.2057893255557866,0.717703125,2.54265070208979,0.5265538033395176
121,1.1928268858222288,0.719140625,2.562035236625149,0.5208719851576995
122,1.184668496871367,0.7213437500000001,2.5373219907048794,0.5261479591836735
123,1.1602318316055462,0.72784375,2.55428433870285,0.5231331168831169
124,1.1694817012138663,0.725,2.4841560478735167,0.5336270871985158
125,1.1502712999945506,0.727953125,2.4769096367773016,0.5357142857142857
126,1.145862532120198,0.728828125,2.449941578754854,0.5356563079777366
127,1.1301029830565676,0.733359375,2.479351784176917,0.5348446196660482
128,1.1256040859604255,0.73540625,2.5470097277016275,0.5253362708719852
129,1.115815660476685,0.73840625,2.51437300125721,0.5246985157699443
130,1.119263181835413,0.73709375,2.5330059208072626,0.525974025974026
131,1.0916818994944917,0.742171875,2.475858741158236,0.5324675324675324
132,1.0817723443331198,0.746125,2.5548037280689697,0.5270756029684601
133,1.0839302234463393,0.7445625,2.5741736987443264,0.5258580705009277
134,1.0599037417024375,0.752296875,2.5522791150964257,0.5333951762523191
135,1.0892078062072397,0.7456406250000001,2.6046817941186817,0.52985853432282
136,1.045522366790101,0.75565625,2.5459797164159164,0.5292787569573284
137,1.0410749990185724,0.7558125,2.6151349275530165,0.524930426716141
138,1.0182106946166605,0.760859375,2.5655551356348125,0.5326994434137291
139,1.013121232435107,0.763109375,2.497266281458354,0.5380333951762524
140,1.024729640119709,0.758609375,2.5508855743150542,0.5344967532467533
141,1.0132715406659991,0.761828125,2.582282336100466,0.5273654916512059
142,1.0076859728824348,0.765390625,2.516575112869766,0.5336270871985158
143,0.98803496278869,0.766890625,2.5311052439551185,0.5341488868274583
144,0.9910063004684636,0.768140625,2.583686660208043,0.5267857142857143
145,0.986549059536308,0.769546875,2.5457879582312866,0.5326994434137291
146,0.9715170497233048,0.772765625,2.6018371191394127,0.53264146567718
147,0.9522436958253384,0.77775,2.631357049911606,0.5298005565862709
148,0.962688036698848,0.775828125,2.5733128826450105,0.5333951762523191
149,0.9535149645330384,0.775921875,2.574467131982044,0.5315398886827458
150,0.9326878132792191,0.782875,2.5416303910937077,0.5329893320964749
151,0.9225447928113862,0.784265625,2.650160149050832,0.5220895176252319
152,0.9266696725096554,0.783671875,2.5649768265866166,0.5353084415584416
153,0.927873646938242,0.7828125,2.595418391275826,0.528814935064935
154,0.9038330811299384,0.789296875,2.5585269667761112,0.5294526901669759
155,0.8888646595575846,0.79428125,2.522206033343287,0.5375115955473099
156,0.8866698806760833,0.7934687500000001,2.6093535221325217,0.5329893320964749
157,0.8856574229886756,0.79409375,2.535635037869492,0.5332212430426716
158,0.8655982400840149,0.80053125,2.5932286388149177,0.5329313543599258
159,0.8862599749024958,0.79425,2.5869785342814753,0.5310760667903525
160,0.8643064279011451,0.798109375,2.596110675947012,0.5289888682745826
161,0.8851989080263302,0.7945156250000001,2.4890389088022906,0.5360041743970315
162,0.8646380241326987,0.7983125,2.587506603415026,0.5321776437847866
163,0.8666508926441893,0.798765625,2.623605900853596,0.5282931354359925
164,0.8525301647409796,0.8030625,2.640550174289046,0.5363520408163266
165,0.842549270411022,0.803015625,2.590091937700207,0.53333719851577
166,0.8444757365789265,0.804203125,2.540598517377102,0.5355983302411874
167,0.8316677417047322,0.807125,2.644981806264959,0.5280032467532467
168,0.8444500729655847,0.803828125,2.5895817994186743,0.5340909090909091
169,0.8232355883326381,0.809125,2.581293474170958,0.53194573283859
170,0.8210790175730363,0.810484375,2.6367337558010733,0.528814935064935
171,0.8139939817055128,0.811296875,2.668251370620639,0.5292787569573284
172,0.7966188823254781,0.815171875,2.5954025450520257,0.5320616883116883
173,0.8217536188713275,0.8103750000000001,2.580516346379534,0.5355403525046383
174,0.8111669570840895,0.812671875,2.7072098025972635,0.5269596474953618
175,0.8200586442667991,0.80996875,2.654478341838645,0.5306702226345084
176,0.8026150546325369,0.812921875,2.715424425402356,0.5260899814471243
177,0.8014045981648378,0.81584375,2.697262162912865,0.5232490723562152
178,0.7771043948177249,0.8238125000000001,2.588098028436276,0.5313659554730983
179,0.7696704080426134,0.821984375,2.6578234172873683,0.5295686456400742
180,0.7875344889326953,0.821203125,2.7475802361799304,0.5204661410018553
181,0.768248279591091,0.8238125000000001,2.7532438751939057,0.5175672541743971
182,0.7596013965336605,0.826640625,2.6311610688858,0.5302643784786643
183,0.7610879890075885,0.8259062500000001,2.658096132934757,0.5293367346938775
184,0.7516254615960642,0.829796875,2.6156976664497598,0.5292787569573284
185,0.7382181735234336,0.832515625,2.6047964746025367,0.5292787569573284
186,0.7536702530393377,0.827125,2.7150028078559383,0.5244086270871985
187,0.7461199613120407,0.8291875,2.650012208684477,0.525626159554731
188,0.7414839259414002,0.8308125000000001,2.6288404638752865,0.5303223562152134
189,0.758495359419845,0.825328125,2.6142852445701497,0.5338010204081632
190,0.747894754992798,0.829265625,2.6436853124751454,0.5256841372912802
191,0.7201605383409188,0.83596875,2.663511370490124,0.5298005565862709
192,0.7380409071701579,0.831359375,2.6762664074800453,0.5262059369202227
193,0.7105005870237947,0.837359375,2.746182408467184,0.5188427643784786
194,0.732164349930361,0.834046875,2.6857446947572186,0.5266117810760668
195,0.7210961603466421,0.835875,2.6688935640985094,0.5285250463821892
196,0.7135386760667898,0.837515625,2.720104524744796,0.524582560296846
197,0.7013709146361798,0.841203125,2.689210049600681,0.5278293135435993
198,0.7217839563963935,0.836046875,2.7548166503905143,0.5230751391465678
199,0.7193849989399314,0.836390625,2.7527923491508712,0.5205241187384044
200,0.7093108731866814,0.8398125000000001,2.731387395059244,0.5218576066790352
